"","respondent_id","h1n1_knowledge","behavioral_antiviral_meds","behavioral_avoidance","behavioral_face_mask","behavioral_large_gatherings","behavioral_outside_home","doctor_recc_seasonal","child_under_6_months","health_worker","opinion_seas_vacc_effective","opinion_seas_risk","employment_industry_atmlpfrs","employment_industry_cfqqtusy","employment_industry_dotnnunm","employment_industry_haxffmxo","employment_industry_mfikgejo","employment_occupation_xgwztkwe"
"11831",38537,0.5,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"11832",38538,1,0,1,0,0,0,1,0,1,0.75,1,0,0,0,0,0,0
"11833",38539,0.5,0,1,1,1,1,0.0154837975498033,0,0,1,1,0,0,0,0,0,0
"11834",38540,1,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"11835",38541,0,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"11836",38542,0.5,0,0,0,0,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"11837",38543,0.5,0,1,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"11838",38544,0.5,0,1,0,0,0,1,0,0,0.25,1,0,0,0,0,0,0
"11839",38545,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
"11840",38546,1,0,0,0,0,0,0.00152518411970249,0,0,0.75,0.25,0,0,0,0,1,0
"11841",38547,0.5,0,1,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"11842",38548,0.5,0,1,0,1,1,2.21451259271095e-05,0.000694304082791168,7.19458717048132e-06,0.107652375639047,0.00935602351991199,0,0,0,0,0,0
"11843",38549,1,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,1,0
"11844",38550,0.5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"11845",38551,0.5,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
"11846",38552,0.5,0,1,0,0,1,1,0,1,0.75,0,0,0,0,0,0,0
"11847",38553,0.5,0,1,1,0,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"11848",38554,0.5,0,1,0,0,0,0,1,1,0.75,0.75,0,0,0,0,0,0
"11849",38555,0.5,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"11850",38556,0,0,1,0,0,0.00021672780931138,9.29262485058648e-05,1,0,0,0,0,0,0,0,0,0
"11851",38557,1,0,1,0,0,1,0,0,1,0.25,0,0,0,0,0,0,0
"11852",38558,1,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"11853",38559,1,0,1,1,0,0,0,0,0,0.75,0.75,0,0,0,0,1,0
"11854",38560,0.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"11855",38561,1,0,1,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"11856",38562,1,0,1,0,1,0,1,0,0,1,0.75,0,0,0,0,0,0
"11857",38563,0,0,1,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0
"11858",38564,0.5,0,1,0,1,1,0.00104221278368102,0,0,1,0.75,0,0,0,0,0,0
"11859",38565,1,0,1,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"11860",38566,0.5,0,0,0,0,0,0.000603646420946305,0,0,0.75,0,1,0,0,0,0,0
"11861",38567,1,1,1,0,0,0,1,0,1,0.75,0.75,0,0,0,0,0,0
"11862",38568,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11863",38569,1,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"11864",38570,1,0,0,0,0,1,1,0,0,1,0.75,0,0,0,0,0,0
"11865",38571,1,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"11866",38572,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"11867",38573,0,0,1,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0
"11868",38574,1,0,1,0,1,0,0,0.026272034139888,0,0.75,0.25,0,0,0,0,0,0
"11869",38575,1,0,1,0,1,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"11870",38576,1,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"11871",38577,1,0,1,0,0,0,0.00585326005047387,0,0,0.75,0.75,0,0,0,0,0,0
"11872",38578,1,0,1,0,1,0,0,0,0,1,0.25,0,0,0,1,0,0
"11873",38579,0.5,0,1,0,1,1,1,0,0,0.75,0.25,0,0,0,0,0,0
"11874",38580,0.5,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
"11875",38581,0.5,0,1,0,1,1,1,0,0,0.75,0.75,0,0,0,0,0,0
"11876",38582,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"11877",38583,1,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"11878",38584,0,0,0,0,0,0,0,0.0103736678520213,2.89886015539981e-07,1,0.17396867187032,0,0,0,0,0,0
"11879",38585,0.5,0,1,0,1,1,1,1,0,0.75,0.25,0,0,0,0,0,0
"11880",38586,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"11881",38587,1,0,0,0,0,0,0,0,0,0.75,0.25,1,0,0,0,0,0
"11882",38588,1,0,1,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0
"11883",38589,0.5,0,0,0,0,0,0,0,0,0.75,0,0,0,1,0,0,0
"11884",38590,1,0,1,0,0,1,0,0,0,0.75,1,0,0,0,0,0,0
"11885",38591,0.5,0,1,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"11886",38592,1,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"11887",38593,0.5,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"11888",38594,0.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"11889",38595,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"11890",38596,0.5,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
"11891",38597,0.5,0,1,0,1,1,0,0,0,0.75,0,0,0,0,0,0,0
"11892",38598,1,0,1,0,0,1,0,0,1,0.75,0.25,0,0,0,0,0,0
"11893",38599,1,0,1,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0
"11894",38600,0.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"11895",38601,0.5,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"11896",38602,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
"11897",38603,0.5,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"11898",38604,1,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"11899",38605,0.5,0,0,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"11900",38606,0,0,0,1,0,0,0.0113114977078226,0,0,0.75,0.25,0,0,0,0,0,0
"11901",38607,0.5,0,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"11902",38608,0.5,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"11903",38609,1,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"11904",38610,1,0,0.0427014505412407,0,1,0,0,0,0,1,0.25,0,0,0,0,0,1
"11905",38611,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"11906",38612,0.5,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"11907",38613,0.5,0,1,0,0,0,0,1,0,1,0.25,0,0,0,0,0,0
"11908",38614,1,0,1,0,1,0,0,0,0,0.25,0.25,0,0,0,0,0,1
"11909",38615,0.5,0,1,0,0,0,0,1,0,0.25,0,0,0,0,0,0,0
"11910",38616,0.5,0,0,0,0,0,0,0,0,0.25,0.25,1,0,0,0,0,0
"11911",38617,0.5,0,0,0,1,1,0,0,0,0.25,0.25,0,0,0,0,0,0
"11912",38618,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"11913",38619,1,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"11914",38620,0.5,0,1,0,0,0,0.0063020618897585,0,0,1,0.75,0,0,0,0,0,0
"11915",38621,0.5,0,1,0,1,0,1,0,0,1,0.75,0,0,0,0,0,0
"11916",38622,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"11917",38623,1,0,1,0,0,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"11918",38624,0.5,0,1,1,0,1,0,0,0,0.25,0,0,0,0,0,0,1
"11919",38625,1,0,1,0,1,1,0,0,0,0.75,0,1,0,0,0,0,0
"11920",38626,0.5,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"11921",38627,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0
"11922",38628,1,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"11923",38629,0.5,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
"11924",38630,0.5,0,1,0,1,1,0.00639483384572452,0,0,0.75,1,0,0,0,0,0,0
"11925",38631,0.5,0,1,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"11926",38632,0.5,0,1,0,0,1,1,0,0,0.75,0.75,0,0,0,0,0,0
"11927",38633,0.5,0,0,0,0,0,0,1,0,0.75,0.75,0,0,0,0,0,0
"11928",38634,0.5,1,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"11929",38635,0.5,0,1,0,1,0,1,0,0,0.75,0,0,0,0,0,0,0
"11930",38636,1,0,0,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"11931",38637,0.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"11932",38638,0.5,0,1,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"11933",38639,1,1,1,1,1,1,0,0,1,1,0.75,0,0,0,0,0,0
"11934",38640,0.5,0,1,0,0,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"11935",38641,0.5,0,1,0,1,1,1,0,0,0.5,0.25,0,0,0,0,0,0
"11936",38642,0.5,0,1,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,1
"11937",38643,0.5,0,1,0,0,0,1,0,0,0.75,0,0,0,0,1,0,0
"11938",38644,0.5,0,0,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"11939",38645,0.5,0,1,0,1,0,1,0,0,1,0.75,0,0,0,0,0,0
"11940",38646,1,0,1,0,1,0,0,0,4.48058206589111e-05,0.75,1,0,0,0,0,0,0
"11941",38647,0,0,1,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"11942",38648,1,0,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"11943",38649,1,0,0,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"11944",38650,0.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"11945",38651,0.5,0,1,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0
"11946",38652,1,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"11947",38653,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"11948",38654,0.5,0,0,0,0,0,0,0.00528069614885142,0.00134107849608536,0.5,0.0180011453966771,0,0,0,0,0,0
"11949",38655,0.5,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"11950",38656,0.5,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"11951",38657,0.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"11952",38658,0.5,0,1,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"11953",38659,0.5,0,1,0,0,0,0,0,0,0.25,0.25,0,1,0,0,0,0
"11954",38660,1,0,1,0,1,1,1,0,1,1,0.75,0,0,0,0,0,0
"11955",38661,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11956",38662,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"11957",38663,0.5,0,0,0,0,0,0,1,0,0.25,0.75,0,0,0,0,0,0
"11958",38664,1,0,1,0,0,0,0,0,1,0.75,1,0,0,0,0,0,0
"11959",38665,0,1,1,0,0,0,1,0.0024244473899848,7.70764864760345e-06,0.0980310434640167,0.0615582580360836,0,0,0,0,0,0
"11960",38666,0.5,0,1,0,0,0,1,1,0,0.75,0.25,0,0,0,0,0,0
"11961",38667,0.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"11962",38668,0.5,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"11963",38669,0.5,0,0,0,0,0,0,0,1,0.75,0.25,0,0,0,0,0,0
"11964",38670,1,0,1,0,1,1,0,0,1,0.75,0.75,0,0,0,0,0,0
"11965",38671,0.5,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"11966",38672,1,0,1,0,0,0,1,1,0,0.5,0.5,0,0,0,0,0,0
"11967",38673,1,0,0,0,0,0,1,1,1,0,0.75,0,0,0,0,0,0
"11968",38674,0.5,0,0,0,0,0,0,0,1,1,0.75,0,0,0,0,0,0
"11969",38675,0.5,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0
"11970",38676,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"11971",38677,1,0,1,0,0,0,0,0,1,0.75,0.25,0,0,0,0,0,0
"11972",38678,0.5,0,0,0,0,0,1,1,1,0.75,0.75,0,0,0,1,0,0
"11973",38679,1,0,1,0,0,0,0,0.00024717265967749,0,0.75,0.25,0,0,0,0,0,0
"11974",38680,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"11975",38681,0.5,0,1,0,0,0,0,0,0,0.25,0,1,0,0,0,0,0
"11976",38682,1,0,1,0,1,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"11977",38683,1,0,1,0,0,0,1,0,1,1,0.75,0,0,0,0,0,0
"11978",38684,0.5,0,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"11979",38685,1,0,1,0,1,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"11980",38686,1,0,1,0,1,0,0,0,0,0.75,0.75,0,1,0,0,0,0
"11981",38687,0.5,1,1,0,1,1,0.000247533186813709,0,1,0.75,0,0,0,0,0,0,0
"11982",38688,1,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0
"11983",38689,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"11984",38690,0.5,0,1,0,0,1,0,0,0,1,0.25,1,0,0,0,0,0
"11985",38691,0.5,1,0,1,1,0,1.61454859173758e-05,0.0462137264852599,1.65538350502278e-05,0.0640649604111478,0.00285991848210079,0,0,0,0,0,0
"11986",38692,0.5,0,0,0,0,0,0.000640689755070438,0,0,0.75,0,0,0,0,0,0,0
"11987",38693,0.5,0,1,0,1,0,0,0,0,1,0.25,0,0,0,0,0,1
"11988",38694,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"11989",38695,0.5,0,1,0,0,0,1,0,0,1,0.25,0,0,0,0,0,1
"11990",38696,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"11991",38697,1,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"11992",38698,0.5,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"11993",38699,1,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"11994",38700,0.5,0,1,0,1,1,1,0,0,1,0.25,0,0,0,0,0,0
"11995",38701,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
"11996",38702,1,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"11997",38703,1,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"11998",38704,0.5,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"11999",38705,0.5,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"12000",38706,0.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"12001",38707,0.5,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"12002",38708,1,0,1,0,1,1,1,0,1,0.25,0,0,0,0,0,0,0
"12003",38709,1,0,0.032976690813221,0,0,0,0.00190623159345833,0,0,0.75,0.25,0,0,0,0,0,0
"12004",38710,0.5,0,1,0,0,1,1,0,0,0.75,0.75,0,0,0,0,0,0
"12005",38711,1,0,1,0,0,0,1,1,1,0.75,0.75,0,0,0,1,0,0
"12006",38712,0.5,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"12007",38713,0.5,0,0,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"12008",38714,0.5,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"12009",38715,1,1,1,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
"12010",38716,0.5,0,1,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"12011",38717,1,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,1,0
"12012",38718,0.5,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"12013",38719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12014",38720,0,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"12015",38721,0.5,0,1,0,1,1,0,0,0,0,0.25,0,0,0,0,0,0
"12016",38722,0.5,0,1,0,0,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"12017",38723,1,0,1,0,0,0,1,1,0,0.25,0.25,0,0,0,0,0,0
"12018",38724,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"12019",38725,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
"12020",38726,0.5,0,1,0,0,1,0.000306570848794165,0,0,1,0.25,0,0,0,0,0,0
"12021",38727,1,0,1,0,1,0,0,0,0,1,0.75,0,0,0,0,0,0
"12022",38728,0.5,0,1,0,1,1,0,0,0,0.75,0.25,1,0,0,0,0,0
"12023",38729,1,0,1,0,1,1,1,0,0,1,0.25,0,0,0,0,1,0
"12024",38730,0.5,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"12025",38731,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12026",38732,0.5,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"12027",38733,1,0,1,0,1,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"12028",38734,1,0,1,0,1,1,0,0.00467118901809346,2.95420277059228e-05,0.252516595202461,0.00910336268402177,0,0,0,0,0,0
"12029",38735,0.5,0,1,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"12030",38736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12031",38737,1,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"12032",38738,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"12033",38739,0,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"12034",38740,0.5,0,1,0,1,1,0,0,0,0.75,0.25,1,0,0,0,0,0
"12035",38741,0.5,0,0,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0
"12036",38742,0.5,1,1,0,1,1,0,0,1,0.75,1,1,0,0,0,0,1
"12037",38743,0.5,0,1,0,0,0,1,0,0,1,0.25,0,0,0,0,0,1
"12038",38744,0.5,0,1,0,1,1,1,0,0,1,0.25,0,0,0,0,0,0
"12039",38745,0.5,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"12040",38746,1,0,1,1,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"12041",38747,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"12042",38748,1,0,1,0,0,0,1,1,1,1,0.25,0,0,0,0,0,0
"12043",38749,0.5,0,1,0,0,1,0,0,0,1,0.25,0,0,0,0,0,0
"12044",38750,0.5,0,1,0,1,0,0,0,0,1,0.25,0,0,0,0,1,0
"12045",38751,0.5,0,1,0,1,1,0,1,0,0.75,0.25,0,0,0,0,0,0
"12046",38752,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12047",38753,1,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"12048",38754,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12049",38755,1,1,1,0,1,1,0.00123352166864839,0,0,1,1,0,0,0,0,1,1
"12050",38756,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"12051",38757,0.5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"12052",38758,1,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"12053",38759,0.5,0,1,0,0,0,1,0,1,0.75,0.75,0,0,0,0,0,0
"12054",38760,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"12055",38761,1,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"12056",38762,0.5,0,1,0,0,1,0,0,0,1,0.75,0,0,0,0,0,0
"12057",38763,1,0,1,0,0,0,1,1,0,0.75,0,0,0,0,0,0,0
"12058",38764,0.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"12059",38765,1,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"12060",38766,0,0,1,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0
"12061",38767,0.5,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"12062",38768,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
"12063",38769,0.5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"12064",38770,0.5,0,1,0,1,1,0,1,0,0.25,0.25,0,0,0,0,0,0
"12065",38771,0.5,0,1,0,0,1,0,0,0,0.75,0.25,1,0,0,0,0,0
"12066",38772,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"12067",38773,1,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0
"12068",38774,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"12069",38775,0.5,0,1,0,0,0,1,1,0,0.75,0.25,0,0,0,0,0,0
"12070",38776,1,0,1,0,1,1,0,0,0,0.75,0.75,0,0,1,0,0,1
"12071",38777,1,0,0,0,0,0,0,1,0,0.75,0.25,0,1,0,0,0,0
"12072",38778,0.5,0,1,0,0,0,1,0,0,0.5,0.25,0,0,0,0,0,0
"12073",38779,1,0,1,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"12074",38780,0.5,0,1,0,0,1,1,1,0,0.75,0.75,0,0,0,0,0,0
"12075",38781,0.5,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"12076",38782,0.5,0,1,0,1,0,0,0,0,0.5,0,1,0,0,0,0,0
"12077",38783,1,0,1,0,1,1,1,0,1,0.25,0.25,0,0,0,0,0,0
"12078",38784,1,0,0,0,0,0,0,0,1,1,0.25,0,0,0,0,0,0
"12079",38785,0,0,1,1,1,1,1,0,0,1,0.25,0,0,0,0,0,0
"12080",38786,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,1,0
"12081",38787,1,0,1,0,0,0,0,0,1,0.75,0.75,0,0,0,0,0,0
"12082",38788,0.5,0,0,0,0,0,0,0,1,0,0.25,0,0,0,0,0,0
"12083",38789,0.5,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
"12084",38790,0,0,0,0,1,0,0,0,0,1,0.25,0,0,0,0,0,0
"12085",38791,0.5,0,0,0,0,0,0,1,0,0.75,0,0,0,0,0,0,0
"12086",38792,1,0,1,0,1,1,0,1,1,1,0.75,0,0,0,0,0,0
"12087",38793,0.5,0,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"12088",38794,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,1,0
"12089",38795,1,0,1,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0
"12090",38796,1,0,1,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"12091",38797,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"12092",38798,1,0,1,0,0,1,0,0,0,1,0.75,0,0,0,0,0,0
"12093",38799,0.5,0,0,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"12094",38800,0.5,0,1,0,1,1,0,1,0,0.75,0.25,0,0,0,0,1,0
"12095",38801,0.5,0,1,0,0,0,0.000158209637531603,0,0,0.25,0,0,0,0,0,0,0
"12096",38802,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"12097",38803,1,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,1
"12098",38804,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"12099",38805,0.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"12100",38806,1,0,1,0,0,0,0.000268420195928378,0,1,1,1,0,0,0,0,0,0
"12101",38807,0.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"12102",38808,1,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"12103",38809,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,1
"12104",38810,0.5,0,0,0,0,0,1,0,0,0.75,1,0,0,0,0,0,0
"12105",38811,0.5,0,0,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"12106",38812,0.5,0,1,0,1,0,0,0,0,1,0.75,0,0,0,0,0,0
"12107",38813,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"12108",38814,1,0,0,0,0,0,1,0,1,0.75,0.75,0,0,0,0,0,0
"12109",38815,1,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0
"12110",38816,1,0,1,0,0,0,0,0,1,1,0.75,0,0,0,0,0,0
"12111",38817,1,0,0,0,1,0,0,0,1,0.75,0.25,0,0,0,0,0,0
"12112",38818,0.5,0,0,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"12113",38819,0.5,0,1,0,0,1,0,1,0,0.75,0.75,1,0,0,0,0,0
"12114",38820,0.5,0,1,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0
"12115",38821,0.5,0,1,0,0,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"12116",38822,1,0,1,0,1,1,1,0,0,1,0.25,1,0,0,0,0,0
"12117",38823,0.5,0,1,0,0,0,0.000240926287856634,0,0,0.25,0,0,0,0,0,0,0
"12118",38824,1,0,1,0,0,0,1,0,0,0.25,0,0,0,0,0,0,0
"12119",38825,0.5,0,1,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"12120",38826,1,0,1,0,0,0,0,0,0,1,0.75,1,0,0,0,0,0
"12121",38827,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"12122",38828,0,0,0,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0
"12123",38829,0.5,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0
"12124",38830,1,0,1,0,0,0,1,0,1,1,0.75,0,0,0,0,0,0
"12125",38831,1,0,1,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"12126",38832,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"12127",38833,0,0,0,0,0,1,0,0,0,0.5,0.5,0,0,0,0,0,0
"12128",38834,0.5,0,1,0,0,0,0.000298242567694205,0,0,0.25,0.25,0,0,0,0,0,0
"12129",38835,1,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"12130",38836,0.5,0,1,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"12131",38837,1,0,1,0,0,1,1,0,0,0.75,0.25,0,0,0,0,1,1
"12132",38838,0,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
